timestamp,cpu_util,vm_id,vm_type
2019-01-26 18:00:00,1.9251146,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-26 19:00:00,1.969387,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-26 20:00:00,1.9791311,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-26 21:00:00,2.466406,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-26 22:00:00,2.0941417,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-26 23:00:00,2.17587,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-27 00:00:00,2.031277,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-27 01:00:00,2.1029885,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-27 02:00:00,1.9814568,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-27 03:00:00,1.9847904,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-27 04:00:00,2.0158203,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-27 05:00:00,2.43736,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-27 06:00:00,2.0139709,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-27 07:00:00,2.1890223,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-27 08:00:00,2.069325,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-27 09:00:00,2.0709255,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-27 10:00:00,2.0023797,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-27 11:00:00,1.9720616,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-27 12:00:00,1.9487128,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-27 13:00:00,2.2869089,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-27 14:00:00,1.9288617,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-27 15:00:00,2.1163757,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-27 16:00:00,1.948923,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-27 17:00:00,2.0429938,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-27 18:00:00,1.9663085,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-27 19:00:00,1.9873843,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-27 20:00:00,2.0193408,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-27 21:00:00,2.510875,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-27 22:00:00,2.1568928,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-27 23:00:00,2.1852424,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-28 00:00:00,1.9582273,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-28 01:00:00,2.028887,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-28 02:00:00,1.9245406,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
